


Praha - OC Chodov (střecha),"Roztylsk&aacute; 2321/19, 148 00, Praha 4 - Chodov","Mon, 08 Apr 2013 11:29:47 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/f60a47f7792630a3a86bc14c0657e89c_XL.jpg,https://www.costa-coffee.cz/kavarny/128-praha-chodov,https://www.costa-coffee.cz/kavarny/128-praha-chodov,Ano,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 8.00 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 9.30 - 21.00 hod.</li>

</ul>"
Ostrava - OC Forum Nová Karolína,"Jantarová 4, 702 00, Ostrava","Mon, 08 Apr 2013 11:48:24 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/e7c0584255fa6f2981e510285a9e9e4f_XL.jpg,https://www.costa-coffee.cz/kavarny/112-ostrava-oc-forum,https://www.costa-coffee.cz/kavarny/112-ostrava-oc-forum,Ano,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.00 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 9.00 - 21.00 hod.</li>
</ul>"
Pardubice - Hl. nádraží,"nám. Jana Pernera 217, 530 02, Pardubice","Mon, 08 Apr 2013 11:46:56 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/b8292acafd72142128a3481ac4b0abff_XL.jpg,https://www.costa-coffee.cz/kavarny/111-pardubice-hlavni-nadrazi,https://www.costa-coffee.cz/kavarny/111-pardubice-hlavni-nadrazi,Ano,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 5.30 - 20.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 7.00 - 20.00 hod.</li>
</ul>"
Praha - Italská,"Italská 1, 120 00, Praha 2","Mon, 08 Apr 2013 11:46:10 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/d722f2a14a84b7ad8053262f61a6106b_XL.jpg,https://www.costa-coffee.cz/kavarny/110-praha-italska,https://www.costa-coffee.cz/kavarny/110-praha-italska,Ano,Ne,Ano,Ano,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.00 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 8.00 - 20.00 hod.</li>
</ul>"
Praha - Hradčanská (metro),"METRO A - Hradčansk&aacute;, 160 00, Praha 6","Mon, 08 Apr 2013 11:45:14 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/73608782f50eb6af17bb69bdcd662692_XL.jpg,https://www.costa-coffee.cz/kavarny/109-praha-metro-hradcanska,https://www.costa-coffee.cz/kavarny/109-praha-metro-hradcanska,Ne,Ne,Ne,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.00 - 19.00 hod.</li>
	<li><span class=""label fontface day"">So</span> 9.00 - 17.00 hod.</li>
	<li><span class=""label fontface day"">Ne:</span> zavřeno</li>
</ul>"
Praha - Můstek (metro),"METRO A - Můstek, 110 00, Praha 1","Mon, 08 Apr 2013 11:44:25 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/948378d6a67ac0d7c7c6728581b072ab_XL.jpg,https://www.costa-coffee.cz/kavarny/108-praha-mustek,https://www.costa-coffee.cz/kavarny/108-praha-mustek,Ne,Ne,Ne,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.00 - 19.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 8.00 - 19.00 hod.</li>
</ul>"
Praha - OC Smíchov,"Plzeňsk&aacute; 8, 150 00, Praha 5","Mon, 08 Apr 2013 11:42:25 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/938a195f8810cb9b31c6503221891897_XL.jpg,https://www.costa-coffee.cz/kavarny/107-praha-oc-smichov,https://www.costa-coffee.cz/kavarny/107-praha-oc-smichov,Ne,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.00 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So:</span> 8.30 - 21.00 hod.</li>
	<li><span class=""label fontface day"">Ne:</span> 9.00 - 21.00 hod.</li>
</ul>"
Plzeň - OC Plaza,"Radčická 2, 301 00, Plzeň","Mon, 08 Apr 2013 11:41:22 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/d6e7bc44feb1613d041d5385e5745b10_XL.jpg,https://www.costa-coffee.cz/kavarny/106-plzen-oc-plaza,https://www.costa-coffee.cz/kavarny/106-plzen-oc-plaza,Ne,Ne,Ano,Ano,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 9.00 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 9.00 - 21.00 hod.</li>
</ul>"
Praha - BB Centrum,"Vyskočilova 4, 140 00, Praha 4 - Pankrác","Mon, 08 Apr 2013 11:40:13 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/048731097de322302aff7e52151c991d_XL.jpg,https://www.costa-coffee.cz/kavarny/105-praha-bbcentrum,https://www.costa-coffee.cz/kavarny/105-praha-bbcentrum,Ano,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.30 - 18.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> zavřeno</li>

</ul>"
Praha - Florenc,"Sokolovská 394/17, 186 00, Praha 8 - Karlín","Mon, 08 Apr 2013 11:37:21 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/aaa036e4cb16038f90e128d8e39c714f_XL.jpg,https://www.costa-coffee.cz/kavarny/103-praha-florenc,https://www.costa-coffee.cz/kavarny/103-praha-florenc,Ano,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.00 - 20.00 hod.</li>
	<li><span class=""label fontface day"">So:</span> 9.30 - 17.00 hod.</li>
	<li><span class=""label fontface day"">Ne:</span> zavřeno</li>
</ul>"
